origin,destination,price
LAZ,ITP,291
LAZ,ITQ,908
LAZ,AUB,104
LAZ,ITE,498
LAZ,IJU,773
LAZ,JCR,892
LAZ,JCM,768
LAZ,JNA,479
LAZ,JTI,330
LAZ,JEQ,661
LAZ,JPR,803
LAZ,JCB,195
LAZ,CPV,291
LAZ,JIA,273
LAZ,JRN,40
LAZ,LBR,181
LAZ,LAJ,311
LAZ,JOI,389
LAZ,RAO,264
LAZ,LEP,512
LAZ,LIP,33
LAZ,LDB,949
LAZ,SSA,776
LAZ,MEA,880
LAZ,MCP,581
LAZ,VAG,578
LAZ,MNX,462
LAZ,MAB,880
LAZ,SLZ,557
LAZ,CGB,144
LAZ,MTG,131
LAZ,MBK,932
LAZ,MBZ,720
LAZ,NTM,615
LAZ,MTE,258
LAZ,MEU,759
LAZ,MOC,43
LAZ,PNG,937
LAZ,PTO,625
LAZ,NNU,412
LAZ,NVT,567
LAZ,NQL,397
LAZ,NOK,125
LAZ,NVP,36
LAZ,OBI,439
LAZ,OYK,169
LAZ,ORX,990
LAZ,OIA,722
LAZ,OUS,656
LAZ,MCZ,760
LAZ,PMW,12
LAZ,PLU,579
LAZ,PBB,72
LAZ,PIN,115
LAZ,PFB,342
LAZ,PSW,349
LAZ,POJ,660
LAZ,PAV,337
LAZ,PNZ,810
LAZ,PCS,624
LAZ,PBQ,273
LAZ,PHI,930
LAZ,FOR,367
LAZ,PIV,983
LAZ,PIG,401
LAZ,POO,784
LAZ,PLL,468
LAZ,PMG,318
LAZ,LCB,716
LAZ,PBX,142
LAZ,PTQ,696
LAZ,PBV,943
LAZ,PNB,927
LAZ,BPS,930
LAZ,PPY,51
LAZ,PDF,126
LAZ,RBR,626
LAZ,BSB,909
LAZ,PGG,508
LAZ,RDC,378
LAZ,MGF,234
LAZ,JDO,958
LAZ,IDO,499
LAZ,RIG,155
LAZ,RVD,541
LAZ,ROO,481
LAZ,URG,330
LAZ,POA,636
LAZ,SNZ,496
LAZ,CSU,472
LAZ,SFV,56
LAZ,GYN,468
LAZ,AJU,441
LAZ,SRA,280
LAZ,SSZ,407
LAZ,PHB,79
LAZ,SDU,913
LAZ,SXO,93
LAZ,SXX,18
LAZ,SJP,129
LAZ,SJK,724
LAZ,SSO,251
LAZ,SQY,188
LAZ,SBJ,914
LAZ,SQM,895
LAZ,SQX,619
LAZ,GRU,915
LAZ,ZMD,201
LAZ,THE,692
LAZ,SEI,111
LAZ,GEL,192
LAZ,RRN,8
LAZ,RSG,911
LAZ,OPS,164
LAZ,SOD,607
LAZ,SWM,110
LAZ,RWS,462
LAZ,TBT,880
LAZ,CNF,974
LAZ,GPB,155
LAZ,TGQ,813
LAZ,TRQ,259
LAZ,TFF,757
LAZ,TXF,280
LAZ,TEC,124
LAZ,TFL,423
LAZ,TOW,446
LAZ,TSQ,357
LAZ,TMT,142
LAZ,TUZ,990
LAZ,TUR,845
LAZ,UBT,948
LAZ,UBA,109
LAZ,UNA,67
LAZ,IPN,232
LAZ,BEL,23
LAZ,VAL,193
LAZ,VIA,4
LAZ,BVH,298
LAZ,VCP,268
LAZ,VDC,69
LAZ,VOT,507
LAZ,AXE,478
BYO,PPB,637
BYO,MVS,16
BYO,XAP,105
BYO,CWB,115
BYO,ALT,334
BYO,AMJ,650
BYO,AFL,37
BYO,ATM,399
BYO,APY,753
BYO,APS,861
BYO,APU,805
BYO,ARU,966
BYO,ARS,185
BYO,AUX,622
BYO,APQ,128
BYO,APX,160
BYO,AAG,935
BYO,AQA,556
BYO,AAX,976
BYO,AQM,400
BYO,AAI,333
BYO,ZFU,472
BYO,AIF,215
BYO,NAT,405
BYO,BFH,864
BYO,BSS,168
BYO,BAZ,578
BYO,BQQ,695
BYO,BDC,752
BYO,BPG,488
BYO,BRA,902
BYO,BRB,993
BYO,CAW,229
BYO,RIA,289
BYO,BAU,481
BYO,BVM,970
BYO,BGV,273
BYO,BNU,1000
BYO,BVB,871
BYO,BCR,561
BYO,LAZ,485
BYO,RBB,382
BYO,BJP,440
BYO,BVS,701
BYO,BMS,99
BYO,BZC,576
BYO,CFB,106
BYO,CFC,922
BYO,CCX,307
BYO,CCQ,635
BYO,CDI,639
BYO,OAL,854
BYO,CLV,282
BYO,CMT,876
BYO,CMC,528
BYO,CPQ,613
BYO,CMP,267
BYO,CXJ,884
BYO,CGR,69
BYO,CBW,539
BYO,NBV,855
BYO,CQA,507
BYO,CNV,632
BYO,FLB,337
BYO,CKS,654
BYO,CAF,673
BYO,CRQ,200
BYO,CZB,683
BYO,CLN,766
BYO,CAU,509
BYO,CTP,44
BYO,CAC,276
BYO,CSS,708
BYO,JPA,624
BYO,TLZ,713
BYO,IGU,920
BYO,BAT,633
BYO,LEC,462
BYO,BGX,734
BYO,CIZ,976
BYO,CSW,207
BYO,ERM,34
BYO,CDJ,229
BYO,CCI,871
BYO,STZ,935
BYO,CFO,701
BYO,CGH,62
BYO,CKO,306
BYO,CMG,764
BYO,CCM,785
BYO,CZS,830
BYO,CPU,188
BYO,SJL,101
BYO,DMT,6
BYO,DNO,946
BYO,DIQ,80
BYO,MVF,711
BYO,CTQ,632
BYO,LVB,926
BYO,DOU,84
BYO,MII,877
BYO,PVI,273
BYO,IOS,249
BYO,STM,950
BYO,UDI,383
BYO,MAO,948
BYO,ERN,921
BYO,UMU,457
BYO,URB,843
BYO,ESI,564
BYO,VIX,589
BYO,ALQ,530
BYO,PET,154
BYO,FEJ,786
BYO,FEC,546
BYO,FEN,945
BYO,FRC,924
BYO,FBE,690
BYO,JDF,853
BYO,GIG,592
BYO,PVH,231
BYO,GVR,436
BYO,GCV,1000
BYO,GDP,363
BYO,GJM,522
BYO,GNM,849
BYO,GUZ,278
BYO,REC,703
BYO,GUJ,294
BYO,GMS,48
BYO,GRP,93
BYO,LOI,875
BYO,FLN,476
BYO,ITR,257
BYO,HRZ,221
BYO,ILB,251
BYO,IMP,196
BYO,IPU,909
BYO,IPG,501
BYO,IRE,770
BYO,ITN,893
BYO,ITA,481
BYO,ITB,483
BYO,ITI,287
BYO,ITP,809
BYO,ITQ,611
BYO,AUB,364
BYO,ITE,407
BYO,IJU,774
BYO,JCR,35
BYO,JCM,287
BYO,JNA,295
BYO,JTI,753
BYO,JEQ,453
BYO,JPR,84
BYO,JCB,954
BYO,CPV,645
BYO,JIA,579
BYO,JRN,921
BYO,LBR,871
BYO,LAJ,352
BYO,JOI,714
BYO,RAO,607
BYO,LEP,505
BYO,LIP,772
BYO,LDB,300
BYO,SSA,885
BYO,MEA,562
BYO,MCP,339
BYO,VAG,484
BYO,MNX,74
BYO,MAB,338
BYO,SLZ,607
BYO,CGB,615
BYO,MTG,589
BYO,MBK,340
BYO,MBZ,180
BYO,NTM,482
BYO,MTE,499
BYO,MEU,215
BYO,MOC,761
BYO,PNG,426
BYO,PTO,925
BYO,NNU,469
BYO,NVT,475
BYO,NQL,979
BYO,NOK,201
BYO,NVP,56
BYO,OBI,360
BYO,OYK,145
BYO,ORX,282
BYO,OIA,642
BYO,OUS,499
BYO,MCZ,841
BYO,PMW,841
BYO,PLU,342
BYO,PBB,451
BYO,PIN,932
BYO,PFB,785
BYO,PSW,990
BYO,POJ,895
BYO,PAV,984
BYO,PNZ,166
BYO,PCS,701
BYO,PBQ,214
BYO,PHI,965
BYO,FOR,418
BYO,PIV,608
BYO,PIG,306
BYO,POO,145
BYO,PLL,281
BYO,PMG,733
BYO,LCB,810
BYO,PBX,859
BYO,PTQ,142
BYO,PBV,194
BYO,PNB,277
BYO,BPS,531
BYO,PPY,743
BYO,PDF,449
BYO,RBR,126
BYO,BSB,950
BYO,PGG,666
BYO,RDC,604
BYO,MGF,207
BYO,JDO,497
BYO,IDO,576
BYO,RIG,756
BYO,RVD,404
BYO,ROO,633
BYO,URG,317
BYO,POA,799
BYO,SNZ,1000
BYO,CSU,703
BYO,SFV,81
BYO,GYN,830
BYO,AJU,401
BYO,SRA,547
BYO,SSZ,134
BYO,PHB,641
BYO,SDU,462
BYO,SXO,518
BYO,SXX,871
BYO,SJP,770
BYO,SJK,379
BYO,SSO,52
BYO,SQY,20
BYO,SBJ,765
BYO,SQM,546
BYO,SQX,723
BYO,GRU,451
BYO,ZMD,999
BYO,THE,73
BYO,SEI,947
BYO,GEL,824
BYO,RRN,732
BYO,RSG,539
BYO,OPS,133
BYO,SOD,566
BYO,SWM,918
BYO,RWS,970
BYO,TBT,896
BYO,CNF,307
BYO,GPB,486
BYO,TGQ,966
BYO,TRQ,179
BYO,TFF,70
BYO,TXF,187
BYO,TEC,116
BYO,TFL,928
BYO,TOW,263
BYO,TSQ,410
BYO,TMT,358
BYO,TUZ,764
BYO,TUR,220
BYO,UBT,619
BYO,UBA,864
BYO,UNA,641
BYO,IPN,728
BYO,BEL,712
BYO,VAL,301
BYO,VIA,77
BYO,BVH,395
BYO,VCP,961
BYO,VDC,913
BYO,VOT,865
BYO,AXE,504
RBB,PPB,630
RBB,MVS,883
RBB,XAP,109
RBB,CWB,145
RBB,ALT,764
RBB,AMJ,859
RBB,AFL,592
RBB,ATM,305
RBB,APY,450
RBB,APS,833
RBB,APU,701
RBB,ARU,804
RBB,ARS,30
RBB,AUX,202
RBB,APQ,352
RBB,APX,430
RBB,AAG,498
RBB,AQA,999
RBB,AAX,677
RBB,AQM,597
RBB,AAI,805
RBB,ZFU,120
RBB,AIF,432
RBB,NAT,675
RBB,BFH,271
RBB,BSS,602
RBB,BAZ,515
RBB,BQQ,521
RBB,BDC,31
RBB,BPG,428
RBB,BRA,882
RBB,BRB,610
RBB,CAW,126
RBB,RIA,525
RBB,BAU,684
RBB,BVM,524
RBB,BGV,483
RBB,BNU,120
RBB,BVB,995
RBB,BCR,662
RBB,LAZ,278
RBB,BYO,809
RBB,BJP,906
RBB,BVS,821
RBB,BMS,953
RBB,BZC,834
RBB,CFB,865
RBB,CFC,578
RBB,CCX,504
RBB,CCQ,147
RBB,CDI,849
RBB,OAL,128
RBB,CLV,19
RBB,CMT,651
RBB,CMC,500
RBB,CPQ,166
RBB,CMP,913
RBB,CXJ,112
RBB,CGR,677
RBB,CBW,619
RBB,NBV,13
RBB,CQA,985
RBB,CNV,360
RBB,FLB,767
RBB,CKS,987
RBB,CAF,321
RBB,CRQ,567
RBB,CZB,906
RBB,CLN,221
RBB,CAU,130
RBB,CTP,800
RBB,CAC,973
RBB,CSS,663
RBB,JPA,209
RBB,TLZ,153
RBB,IGU,988
RBB,BAT,456
RBB,LEC,505
RBB,BGX,139
RBB,CIZ,882
RBB,CSW,153
RBB,ERM,679
RBB,CDJ,998
RBB,CCI,420
RBB,STZ,596
RBB,CFO,492
RBB,CGH,599
RBB,CKO,229
RBB,CMG,623
RBB,CCM,873
RBB,CZS,569
RBB,CPU,74
RBB,SJL,316
RBB,DMT,163
RBB,DNO,694
RBB,DIQ,486
RBB,MVF,794
RBB,CTQ,981
RBB,LVB,310
RBB,DOU,755
RBB,MII,691
RBB,PVI,116
RBB,IOS,532
RBB,STM,983
RBB,UDI,630
RBB,MAO,833
RBB,ERN,940
RBB,UMU,844
RBB,URB,186
RBB,ESI,202
RBB,VIX,726
RBB,ALQ,606
RBB,PET,187
RBB,FEJ,253
RBB,FEC,802
RBB,FEN,68
RBB,FRC,901
RBB,FBE,759
RBB,JDF,809
RBB,GIG,479
RBB,PVH,498
RBB,GVR,490
RBB,GCV,40
RBB,GDP,308
RBB,GJM,63
RBB,GNM,895
RBB,GUZ,421
RBB,REC,218
RBB,GUJ,256
RBB,GMS,160
RBB,GRP,997
RBB,LOI,351
RBB,FLN,347
RBB,ITR,539
RBB,HRZ,787
RBB,ILB,791
RBB,IMP,343
RBB,IPU,62
RBB,IPG,397
RBB,IRE,808
RBB,ITN,906
RBB,ITA,592
RBB,ITB,171
RBB,ITI,274
RBB,ITP,145
RBB,ITQ,922
RBB,AUB,626
RBB,ITE,967
RBB,IJU,436
RBB,JCR,49
RBB,JCM,799
RBB,JNA,331
RBB,JTI,210
RBB,JEQ,776
RBB,JPR,714
RBB,JCB,620
RBB,CPV,696
RBB,JIA,13
RBB,JRN,562
RBB,LBR,530
RBB,LAJ,175
RBB,JOI,95
RBB,RAO,705
RBB,LEP,595
RBB,LIP,984
RBB,LDB,159
RBB,SSA,98
RBB,MEA,700
RBB,MCP,20
RBB,VAG,195
RBB,MNX,100
RBB,MAB,290
RBB,SLZ,36
RBB,CGB,653
RBB,MTG,576
RBB,MBK,383
RBB,MBZ,156
RBB,NTM,778
RBB,MTE,49
RBB,MEU,518
RBB,MOC,599
RBB,PNG,956
RBB,PTO,611
RBB,NNU,386
RBB,NVT,76
RBB,NQL,134
RBB,NOK,410
RBB,NVP,48
RBB,OBI,424
RBB,OYK,952
RBB,ORX,926
RBB,OIA,328
RBB,OUS,606
RBB,MCZ,610
RBB,PMW,205
RBB,PLU,904
RBB,PBB,774
RBB,PIN,730
RBB,PFB,264
RBB,PSW,847
RBB,POJ,265
RBB,PAV,451
RBB,PNZ,852
RBB,PCS,299
RBB,PBQ,683
RBB,PHI,262
RBB,FOR,215
RBB,PIV,423
RBB,PIG,310
RBB,POO,256
RBB,PLL,678
RBB,PMG,970
RBB,LCB,532
RBB,PBX,574
RBB,PTQ,605
RBB,PBV,512
RBB,PNB,656
RBB,BPS,26
RBB,PPY,664
RBB,PDF,762
RBB,RBR,811
RBB,BSB,913
RBB,PGG,158
RBB,RDC,315
RBB,MGF,432
RBB,JDO,859
RBB,IDO,961
RBB,RIG,675
RBB,RVD,696
RBB,ROO,749
RBB,URG,673
RBB,POA,242
RBB,SNZ,78
RBB,CSU,364
RBB,SFV,315
RBB,GYN,576
RBB,AJU,176
RBB,SRA,660
RBB,SSZ,662
RBB,PHB,369
RBB,SDU,600
RBB,SXO,282
RBB,SXX,327
RBB,SJP,662
RBB,SJK,588
RBB,SSO,352
RBB,SQY,74
RBB,SBJ,451
RBB,SQM,17
RBB,SQX,967
RBB,GRU,234
RBB,ZMD,569
RBB,THE,249
RBB,SEI,195
RBB,GEL,234
RBB,RRN,984
RBB,RSG,722
RBB,OPS,343
RBB,SOD,188
RBB,SWM,43
RBB,RWS,167
RBB,TBT,922
RBB,CNF,546
RBB,GPB,881
RBB,TGQ,761
RBB,TRQ,469
RBB,TFF,198
RBB,TXF,240
RBB,TEC,84
RBB,TFL,361
RBB,TOW,516
RBB,TSQ,108
RBB,TMT,588
RBB,TUZ,352
RBB,TUR,493
RBB,UBT,705
RBB,UBA,859
RBB,UNA,85
RBB,IPN,875
RBB,BEL,741
RBB,VAL,522
RBB,VIA,652
RBB,BVH,588
RBB,VCP,480
RBB,VDC,668
RBB,VOT,21
RBB,AXE,946
BJP,PPB,906
BJP,MVS,16
BJP,XAP,222
BJP,CWB,71
BJP,ALT,869
BJP,AMJ,257
BJP,AFL,783
BJP,ATM,373
BJP,APY,849
BJP,APS,378
BJP,APU,561
BJP,ARU,841
BJP,ARS,905
BJP,AUX,713
BJP,APQ,217
BJP,APX,465
BJP,AAG,948
BJP,AQA,283
BJP,AAX,14
BJP,AQM,681
BJP,AAI,940
BJP,ZFU,437
BJP,AIF,220
BJP,NAT,893
BJP,BFH,72
BJP,BSS,287
BJP,BAZ,429
BJP,BQQ,994
BJP,BDC,431
BJP,BPG,908
BJP,BRA,721
BJP,BRB,808
BJP,CAW,660
BJP,RIA,445
BJP,BAU,896
BJP,BVM,311
BJP,BGV,884
BJP,BNU,777
BJP,BVB,331
BJP,BCR,274
BJP,LAZ,151
BJP,BYO,717
BJP,RBB,913
BJP,BVS,847
BJP,BMS,486
BJP,BZC,426
BJP,CFB,221
BJP,CFC,24
BJP,CCX,806
BJP,CCQ,297
BJP,CDI,590
BJP,OAL,159
BJP,CLV,671
BJP,CMT,399
BJP,CMC,260
BJP,CPQ,995
BJP,CMP,630
BJP,CXJ,370
BJP,CGR,958
BJP,CBW,818
BJP,NBV,295
BJP,CQA,889
BJP,CNV,787
BJP,FLB,261
BJP,CKS,82
BJP,CAF,373
BJP,CRQ,307
BJP,CZB,498
BJP,CLN,900
BJP,CAU,765
BJP,CTP,630
BJP,CAC,982
BJP,CSS,577
BJP,JPA,3
BJP,TLZ,969
BJP,IGU,810
BJP,BAT,33
BJP,LEC,32
BJP,BGX,169
BJP,CIZ,608
BJP,CSW,245
BJP,ERM,478
BJP,CDJ,428
BJP,CCI,62
BJP,STZ,331
BJP,CFO,577
BJP,CGH,964
BJP,CKO,706
BJP,CMG,120
BJP,CCM,369
BJP,CZS,964
BJP,CPU,707
BJP,SJL,872
BJP,DMT,644
BJP,DNO,774
BJP,DIQ,733
BJP,MVF,934
BJP,CTQ,715
BJP,LVB,363
BJP,DOU,272
BJP,MII,895
BJP,PVI,459
BJP,IOS,225
BJP,STM,313
BJP,UDI,680
BJP,MAO,41
BJP,ERN,806
BJP,UMU,824
BJP,URB,290
BJP,ESI,569
BJP,VIX,937
BJP,ALQ,992
BJP,PET,884
BJP,FEJ,901
BJP,FEC,305
BJP,FEN,672
BJP,FRC,850
BJP,FBE,381
BJP,JDF,195
BJP,GIG,81
BJP,PVH,817
BJP,GVR,226
BJP,GCV,628
BJP,GDP,152
BJP,GJM,511
BJP,GNM,712
BJP,GUZ,976
BJP,REC,119
BJP,GUJ,709
BJP,GMS,197
BJP,GRP,340
BJP,LOI,97
BJP,FLN,773
BJP,ITR,348
BJP,HRZ,784
BJP,ILB,921
BJP,IMP,230
BJP,IPU,15
BJP,IPG,588
BJP,IRE,154
BJP,ITN,176
BJP,ITA,629
BJP,ITB,349
BJP,ITI,554
BJP,ITP,741
BJP,ITQ,946
BJP,AUB,938
BJP,ITE,162
BJP,IJU,397
BJP,JCR,145
BJP,JCM,607
BJP,JNA,110
BJP,JTI,567
BJP,JEQ,966
BJP,JPR,97
BJP,JCB,857
BJP,CPV,251
BJP,JIA,886
BJP,JRN,979
BJP,LBR,64
BJP,LAJ,931
BJP,JOI,271
BJP,RAO,282
BJP,LEP,332
BJP,LIP,367
BJP,LDB,158
BJP,SSA,393
BJP,MEA,184
BJP,MCP,502
BJP,VAG,150
BJP,MNX,1000
BJP,MAB,182
BJP,SLZ,232
BJP,CGB,626
BJP,MTG,448
BJP,MBK,843
BJP,MBZ,588
BJP,NTM,301
BJP,MTE,856
BJP,MEU,209
BJP,MOC,308
BJP,PNG,572
BJP,PTO,267
BJP,NNU,322
BJP,NVT,802
BJP,NQL,805
BJP,NOK,577
BJP,NVP,468
BJP,OBI,424
BJP,OYK,819
BJP,ORX,714
BJP,OIA,343
BJP,OUS,137
BJP,MCZ,138
BJP,PMW,832
BJP,PLU,260
BJP,PBB,630
BJP,PIN,80
BJP,PFB,533
BJP,PSW,931
BJP,POJ,570
BJP,PAV,125
BJP,PNZ,228
BJP,PCS,438
BJP,PBQ,194
BJP,PHI,615
BJP,FOR,819
BJP,PIV,151
BJP,PIG,397
BJP,POO,696
BJP,PLL,598
BJP,PMG,266
BJP,LCB,906
BJP,PBX,147
BJP,PTQ,541
BJP,PBV,959
BJP,PNB,877
BJP,BPS,541
BJP,PPY,709
BJP,PDF,185
BJP,RBR,212
BJP,BSB,982
BJP,PGG,765
BJP,RDC,882
BJP,MGF,424
BJP,JDO,288
BJP,IDO,618
BJP,RIG,21
BJP,RVD,438
BJP,ROO,85
BJP,URG,841
BJP,POA,953
BJP,SNZ,348
BJP,CSU,256
BJP,SFV,145
BJP,GYN,480
BJP,AJU,374
BJP,SRA,865
BJP,SSZ,195
BJP,PHB,227
BJP,SDU,806
BJP,SXO,179
BJP,SXX,265
BJP,SJP,273
BJP,SJK,280
BJP,SSO,372
BJP,SQY,744
BJP,SBJ,312
BJP,SQM,681
BJP,SQX,190
BJP,GRU,303
BJP,ZMD,370
BJP,THE,571
BJP,SEI,997
BJP,GEL,79
BJP,RRN,47
BJP,RSG,869
BJP,OPS,687
BJP,SOD,707
BJP,SWM,828
BJP,RWS,657
BJP,TBT,220
BJP,CNF,535
BJP,GPB,427
BJP,TGQ,449
BJP,TRQ,167
BJP,TFF,263
BJP,TXF,55
BJP,TEC,637
BJP,TFL,883
BJP,TOW,227
BJP,TSQ,504
BJP,TMT,622
BJP,TUZ,146
BJP,TUR,451
BJP,UBT,249
BJP,UBA,559
BJP,UNA,994
BJP,IPN,819
BJP,BEL,132
BJP,VAL,640
BJP,VIA,761
BJP,BVH,136
BJP,VCP,712
BJP,VDC,688
BJP,VOT,929
BJP,AXE,501
BVS,PPB,475
BVS,MVS,67
BVS,XAP,581
BVS,CWB,841
BVS,ALT,367
BVS,AMJ,676
BVS,AFL,511
BVS,ATM,287
BVS,APY,635
BVS,APS,535
BVS,APU,229
BVS,ARU,324
BVS,ARS,219
BVS,AUX,160
BVS,APQ,257
BVS,APX,784
BVS,AAG,388
BVS,AQA,779
BVS,AAX,746
BVS,AQM,591
BVS,AAI,918
BVS,ZFU,142
BVS,AIF,388
BVS,NAT,913
BVS,BFH,802
BVS,BSS,219
BVS,BAZ,389
BVS,BQQ,433
BVS,BDC,318
BVS,BPG,259
BVS,BRA,241
BVS,BRB,699
BVS,CAW,970
BVS,RIA,696
BVS,BAU,241
BVS,BVM,615
BVS,BGV,726
BVS,BNU,659
BVS,BVB,43
BVS,BCR,889
BVS,LAZ,685
BVS,BYO,809
BVS,RBB,334
BVS,BJP,898
BVS,BMS,478
BVS,BZC,570
BVS,CFB,684
BVS,CFC,876
BVS,CCX,80
BVS,CCQ,900
BVS,CDI,752
BVS,OAL,788
BVS,CLV,266
BVS,CMT,978
BVS,CMC,828
BVS,CPQ,45
BVS,CMP,438
BVS,CXJ,646
BVS,CGR,427
BVS,CBW,69
BVS,NBV,80
BVS,CQA,115
BVS,CNV,136
BVS,FLB,79
BVS,CKS,167
BVS,CAF,280
BVS,CRQ,262
BVS,CZB,439
BVS,CLN,933
BVS,CAU,347
BVS,CTP,234
BVS,CAC,871
BVS,CSS,309
BVS,JPA,278
BVS,TLZ,746
BVS,IGU,62
BVS,BAT,387
BVS,LEC,889
BVS,BGX,522
BVS,CIZ,747
BVS,CSW,451
BVS,ERM,339
BVS,CDJ,985
BVS,CCI,399
BVS,STZ,144
BVS,CFO,391
BVS,CGH,620
BVS,CKO,391
BVS,CMG,233
BVS,CCM,505
BVS,CZS,545
BVS,CPU,451
BVS,SJL,399
BVS,DMT,230
BVS,DNO,862
BVS,DIQ,372
BVS,MVF,244
BVS,CTQ,735
BVS,LVB,453
BVS,DOU,471
BVS,MII,296
BVS,PVI,166
BVS,IOS,709
BVS,STM,775
BVS,UDI,469
BVS,MAO,415
BVS,ERN,29
BVS,UMU,597
BVS,URB,591
BVS,ESI,198
BVS,VIX,789
BVS,ALQ,766
BVS,PET,357
BVS,FEJ,989
BVS,FEC,957
BVS,FEN,217
BVS,FRC,777
BVS,FBE,85
BVS,JDF,330
BVS,GIG,616
BVS,PVH,402
BVS,GVR,52
BVS,GCV,638
BVS,GDP,241
BVS,GJM,368
BVS,GNM,372
BVS,GUZ,969
BVS,REC,49
BVS,GUJ,773
BVS,GMS,796
BVS,GRP,144
BVS,LOI,875
BVS,FLN,299
BVS,ITR,763
BVS,HRZ,356
BVS,ILB,530
BVS,IMP,923
BVS,IPU,426
BVS,IPG,874
BVS,IRE,591
BVS,ITN,577
BVS,ITA,631
BVS,ITB,229
BVS,ITI,157
BVS,ITP,7
BVS,ITQ,140
BVS,AUB,485
BVS,ITE,323
BVS,IJU,209
BVS,JCR,496
BVS,JCM,662
BVS,JNA,220
BVS,JTI,812
BVS,JEQ,567
BVS,JPR,865
BVS,JCB,641
BVS,CPV,331
BVS,JIA,700
BVS,JRN,165
BVS,LBR,518
BVS,LAJ,716
BVS,JOI,570
BVS,RAO,238
BVS,LEP,861
BVS,LIP,368
BVS,LDB,678
BVS,SSA,671
BVS,MEA,358
BVS,MCP,642
BVS,VAG,626
BVS,MNX,594
BVS,MAB,110
BVS,SLZ,628
BVS,CGB,785
BVS,MTG,593
BVS,MBK,840
BVS,MBZ,412
BVS,NTM,291
BVS,MTE,657
BVS,MEU,371
BVS,MOC,853
BVS,PNG,514
BVS,PTO,549
BVS,NNU,895
BVS,NVT,173
BVS,NQL,534
BVS,NOK,466
BVS,NVP,846
BVS,OBI,430
BVS,OYK,220
BVS,ORX,155
BVS,OIA,878
BVS,OUS,756
BVS,MCZ,791
BVS,PMW,510
BVS,PLU,605
BVS,PBB,449
BVS,PIN,120
BVS,PFB,590
BVS,PSW,267
BVS,POJ,47
BVS,PAV,595
BVS,PNZ,797
BVS,PCS,50
BVS,PBQ,203
BVS,PHI,156
BVS,FOR,798
BVS,PIV,92
BVS,PIG,865
BVS,POO,392
BVS,PLL,832
BVS,PMG,2
BVS,LCB,645
BVS,PBX,719
BVS,PTQ,412
BVS,PBV,748
BVS,PNB,101
BVS,BPS,179
BVS,PPY,483
BVS,PDF,943
BVS,RBR,118
BVS,BSB,166
BVS,PGG,727
BVS,RDC,244
BVS,MGF,824
BVS,JDO,684
BVS,IDO,908
BVS,RIG,366
BVS,RVD,304
BVS,ROO,580
BVS,URG,197
BVS,POA,646
BVS,SNZ,927
BVS,CSU,743
BVS,SFV,647
BVS,GYN,399
BVS,AJU,46
BVS,SRA,803
BVS,SSZ,556
BVS,PHB,738
BVS,SDU,979
BVS,SXO,592
BVS,SXX,494
BVS,SJP,793
BVS,SJK,382
BVS,SSO,978
BVS,SQY,902
BVS,SBJ,837
BVS,SQM,278
BVS,SQX,202
BVS,GRU,865
BVS,ZMD,773
BVS,THE,320
BVS,SEI,63
BVS,GEL,852
BVS,RRN,175
BVS,RSG,466
BVS,OPS,879
BVS,SOD,202
BVS,SWM,234
BVS,RWS,333
BVS,TBT,787
BVS,CNF,508
BVS,GPB,158
BVS,TGQ,549
BVS,TRQ,372
BVS,TFF,220
BVS,TXF,46
BVS,TEC,956
BVS,TFL,14
BVS,TOW,88
BVS,TSQ,938
BVS,TMT,261
BVS,TUZ,619
BVS,TUR,594
BVS,UBT,439
BVS,UBA,493
BVS,UNA,292
BVS,IPN,57
BVS,BEL,879
BVS,VAL,92
BVS,VIA,54
BVS,BVH,520
BVS,VCP,534
BVS,VDC,780
BVS,VOT,51
BVS,AXE,291
BMS,PPB,155
BMS,MVS,313
BMS,XAP,908
BMS,CWB,49
BMS,ALT,690
BMS,AMJ,485
BMS,AFL,275
BMS,ATM,42
BMS,APY,395
BMS,APS,539
BMS,APU,944
BMS,ARU,40
BMS,ARS,371
BMS,AUX,90
BMS,APQ,756
BMS,APX,180
BMS,AAG,296
BMS,AQA,18
BMS,AAX,483
BMS,AQM,712
BMS,AAI,812
BMS,ZFU,80
BMS,AIF,842
BMS,NAT,272
BMS,BFH,479
BMS,BSS,629
BMS,BAZ,543
BMS,BQQ,185
BMS,BDC,694
BMS,BPG,43
BMS,BRA,604
BMS,BRB,639
BMS,CAW,906
BMS,RIA,149
BMS,BAU,952
BMS,BVM,171
BMS,BGV,2
BMS,BNU,722
BMS,BVB,823
BMS,BCR,545
BMS,LAZ,465
BMS,BYO,717
BMS,RBB,51
BMS,BJP,467
BMS,BVS,164
BMS,BZC,197
BMS,CFB,20
BMS,CFC,359
BMS,CCX,725
BMS,CCQ,431
BMS,CDI,908
BMS,OAL,707
BMS,CLV,180
BMS,CMT,724
BMS,CMC,391
BMS,CPQ,130
BMS,CMP,530
BMS,CXJ,623
BMS,CGR,448
BMS,CBW,66
BMS,NBV,468
BMS,CQA,99
BMS,CNV,148
BMS,FLB,307
BMS,CKS,49
BMS,CAF,323
BMS,CRQ,508
BMS,CZB,867
BMS,CLN,161
BMS,CAU,740
BMS,CTP,821
BMS,CAC,976
BMS,CSS,86
BMS,JPA,773
BMS,TLZ,189
BMS,IGU,633
BMS,BAT,40
BMS,LEC,204
BMS,BGX,697
BMS,CIZ,837
BMS,CSW,408
BMS,ERM,337
